Cynthia_Weil	isMarriedTo	Barry_Mann
Barry_Mann	isMarriedTo	Cynthia_Weil
Gianfranco_Terenzi	isMarriedTo	fr/Enzo_Colombini
fr/Enzo_Colombini	isMarriedTo	Gianfranco_Terenzi
Barbara_Stanwyck	isMarriedTo	Robert_Taylor_(actor)
Robert_Taylor_(actor)	isMarriedTo	Barbara_Stanwyck
Françoise_Marie_de_Bourbon	isMarriedTo	Philippe_II,_Duke_of_Orléans
Philippe_II,_Duke_of_Orléans	isMarriedTo	Françoise_Marie_de_Bourbon
Willard_Huyck	isMarriedTo	Gloria_Katz
Gloria_Katz	isMarriedTo	Willard_Huyck
Alana_Stewart	isMarriedTo	George_Hamilton_(actor)
George_Hamilton_(actor)	isMarriedTo	Alana_Stewart
Eleanor_of_England,_Queen_of_Castile	isMarriedTo	Alfonso_VIII_of_Castile
Alfonso_VIII_of_Castile	isMarriedTo	Eleanor_of_England,_Queen_of_Castile
John_Stamos	isMarriedTo	Denise_Richards
Denise_Richards	isMarriedTo	John_Stamos
Constance_of_Castile,_Duchess_of_Lancaster	isMarriedTo	John_of_Gaunt,_1st_Duke_of_Lancaster
John_of_Gaunt,_1st_Duke_of_Lancaster	isMarriedTo	Constance_of_Castile,_Duchess_of_Lancaster
Renate_Künast	isMarriedTo	Jürgen_Trittin
Jürgen_Trittin	isMarriedTo	Renate_Künast
George,_King_of_Saxony	isMarriedTo	Infanta_Maria_Anna_of_Portugal_(1843–1884)
Infanta_Maria_Anna_of_Portugal_(1843–1884)	isMarriedTo	George,_King_of_Saxony
Carlos_Hugo,_Duke_of_Parma	isMarriedTo	Princess_Irene_of_the_Netherlands
Princess_Irene_of_the_Netherlands	isMarriedTo	Carlos_Hugo,_Duke_of_Parma
Mariah_Carey	isMarriedTo	Nick_Cannon
Nick_Cannon	isMarriedTo	Mariah_Carey
Archelaus_of_Cappadocia	isMarriedTo	Pythodorida_of_Pontus
Pythodorida_of_Pontus	isMarriedTo	Archelaus_of_Cappadocia
Barbara_Turner_(actress)	isMarriedTo	Vic_Morrow
Vic_Morrow	isMarriedTo	Barbara_Turner_(actress)
Abhishek_Bachchan	isMarriedTo	Aishwarya_Rai_Bachchan
Aishwarya_Rai_Bachchan	isMarriedTo	Abhishek_Bachchan
Franz_Joseph_I_of_Austria	isMarriedTo	Elisabeth_of_Bavaria
Elisabeth_of_Bavaria	isMarriedTo	Franz_Joseph_I_of_Austria
Winona_Ryder	isMarriedTo	Christian_Slater
Christian_Slater	isMarriedTo	Winona_Ryder
Gérard_Oury	isMarriedTo	Michèle_Morgan
Michèle_Morgan	isMarriedTo	Gérard_Oury
Angela_Lansbury	isMarriedTo	Richard_Cromwell
Richard_Cromwell	isMarriedTo	Angela_Lansbury
Mary_Beth_Hurt	isMarriedTo	Shakira
Shakira	isMarriedTo	Mary_Beth_Hurt
Elizabeth_Taylor	isMarriedTo	John_Warner
John_Warner	isMarriedTo	Elizabeth_Taylor
John_Ritter	isMarriedTo	Amy_Yasbeck
Amy_Yasbeck	isMarriedTo	John_Ritter
Dou_Wei	isMarriedTo	Faye_Wong
Faye_Wong	isMarriedTo	Dou_Wei
Gong_Li	isMarriedTo	Zhang_Yimou
Zhang_Yimou	isMarriedTo	Gong_Li
Eddie_Fisher_(singer)	isMarriedTo	Connie_Stevens
Connie_Stevens	isMarriedTo	Eddie_Fisher_(singer)
Emma_Smith	isMarriedTo	Joseph_Smith
Joseph_Smith	isMarriedTo	Emma_Smith
Michèle_Alliot-Marie	isMarriedTo	Patrick_Ollier
Patrick_Ollier	isMarriedTo	Michèle_Alliot-Marie
Clark_Gable	isMarriedTo	Carole_Lombard
Carole_Lombard	isMarriedTo	Clark_Gable
Robert_Evans_(producer)	isMarriedTo	Ali_MacGraw
Ali_MacGraw	isMarriedTo	Robert_Evans_(producer)
Louis_Aliot	isMarriedTo	fr/Alain_Jamet
fr/Alain_Jamet	isMarriedTo	Louis_Aliot
Dwight_D._Eisenhower	isMarriedTo	Mamie_Eisenhower
Mamie_Eisenhower	isMarriedTo	Dwight_D._Eisenhower
Erkki_Liikanen	isMarriedTo	Ján_Figeľ
Ján_Figeľ	isMarriedTo	Erkki_Liikanen
Norma_Shearer	isMarriedTo	Ibn_al-Nafis
Ibn_al-Nafis	isMarriedTo	Norma_Shearer
Penny_Marshall	isMarriedTo	Rob_Reiner
Rob_Reiner	isMarriedTo	Penny_Marshall
Michael_Powell	isMarriedTo	Thelma_Schoonmaker
Thelma_Schoonmaker	isMarriedTo	Michael_Powell
David_Caruso	isMarriedTo	Rachel_Ticotin
Rachel_Ticotin	isMarriedTo	David_Caruso
Ouida_Bergère	isMarriedTo	George_Fitzmaurice
George_Fitzmaurice	isMarriedTo	Ouida_Bergère
Fanny_Brice	isMarriedTo	Billy_Rose
Billy_Rose	isMarriedTo	Fanny_Brice
Emnilda	isMarriedTo	Bolesław_I_Chrobry
Bolesław_I_Chrobry	isMarriedTo	Emnilda
Ryan_Adams	isMarriedTo	Mandy_Moore
Mandy_Moore	isMarriedTo	Ryan_Adams
Livia	isMarriedTo	Early_life_of_Augustus
Early_life_of_Augustus	isMarriedTo	Livia
Randhir_Kapoor	isMarriedTo	Babita
Babita	isMarriedTo	Randhir_Kapoor
Isabelle_of_Hainaut	isMarriedTo	Philip_II_of_France
Philip_II_of_France	isMarriedTo	Isabelle_of_Hainaut
Daniel_E._Koshland,_Jr.	isMarriedTo	Marian_Koshland
Marian_Koshland	isMarriedTo	Daniel_E._Koshland,_Jr.
Joan_Fontaine	isMarriedTo	Brian_Aherne
Brian_Aherne	isMarriedTo	Joan_Fontaine
Diane_Arbus	isMarriedTo	Allan_Arbus
Allan_Arbus	isMarriedTo	Diane_Arbus
Billie_Dove	isMarriedTo	Irvin_Willat
Irvin_Willat	isMarriedTo	Billie_Dove
Ottokar_I_of_Bohemia	isMarriedTo	Adelaide_of_Meissen
Adelaide_of_Meissen	isMarriedTo	Ottokar_I_of_Bohemia
Geena_Davis	isMarriedTo	Renny_Harlin
Renny_Harlin	isMarriedTo	Geena_Davis
Riteish_Deshmukh	isMarriedTo	Genelia_D'Souza
Genelia_D'Souza	isMarriedTo	Riteish_Deshmukh
Pat_Buttram	isMarriedTo	Sheila_Ryan
Sheila_Ryan	isMarriedTo	Pat_Buttram
Francis_IV,_Duke_of_Modena	isMarriedTo	Maria_Beatrice_of_Savoy
Maria_Beatrice_of_Savoy	isMarriedTo	Francis_IV,_Duke_of_Modena
Cherrie_Ying	isMarriedTo	Jordan_Chan
Jordan_Chan	isMarriedTo	Cherrie_Ying
Fay_Wray	isMarriedTo	Robert_Riskin
Robert_Riskin	isMarriedTo	Fay_Wray
Kyla	isMarriedTo	Rich_Alvarez
Rich_Alvarez	isMarriedTo	Kyla
Charles_VI,_Holy_Roman_Emperor	isMarriedTo	Elisabeth_Christine_of_Brunswick-Wolfenbüttel
Elisabeth_Christine_of_Brunswick-Wolfenbüttel	isMarriedTo	Charles_VI,_Holy_Roman_Emperor
Peter_Wolf	isMarriedTo	Faye_Dunaway
Faye_Dunaway	isMarriedTo	Peter_Wolf
Elizabeth_of_Pomerania	isMarriedTo	Charles_IV,_Holy_Roman_Emperor
Charles_IV,_Holy_Roman_Emperor	isMarriedTo	Elizabeth_of_Pomerania
Martha_Bulloch_Roosevelt	isMarriedTo	Theodore_Roosevelt,_Sr.
Theodore_Roosevelt,_Sr.	isMarriedTo	Martha_Bulloch_Roosevelt
Robert_Day_(director)	isMarriedTo	Dorothy_Provine
Dorothy_Provine	isMarriedTo	Robert_Day_(director)
B._R._Ishara	isMarriedTo	Rehana_Sultan
Rehana_Sultan	isMarriedTo	B._R._Ishara
Tablo	isMarriedTo	Kang_Hye-jung
Kang_Hye-jung	isMarriedTo	Tablo
Laurence_Olivier	isMarriedTo	Joan_Plowright
Joan_Plowright	isMarriedTo	Laurence_Olivier
Paul_Thomas_Anderson	isMarriedTo	Maya_Rudolph
Maya_Rudolph	isMarriedTo	Paul_Thomas_Anderson
Marie_José_of_Belgium	isMarriedTo	Umberto_II_of_Italy
Umberto_II_of_Italy	isMarriedTo	Marie_José_of_Belgium
Dorothy_Davenport	isMarriedTo	Wallace_Reid
Wallace_Reid	isMarriedTo	Dorothy_Davenport
Rhea_Perlman	isMarriedTo	Danny_DeVito
Danny_DeVito	isMarriedTo	Rhea_Perlman
Linda_Purl	isMarriedTo	Desi_Arnaz,_Jr.
Desi_Arnaz,_Jr.	isMarriedTo	Linda_Purl
Marie_Louise,_Duchess_of_Parma	isMarriedTo	Napoleon
Napoleon	isMarriedTo	Marie_Louise,_Duchess_of_Parma
Fernando_Torres	isMarriedTo	Fernanda_Montenegro
Fernanda_Montenegro	isMarriedTo	Fernando_Torres
Philip_III_of_Spain	isMarriedTo	Margaret_of_Austria,_Queen_of_Spain
Margaret_of_Austria,_Queen_of_Spain	isMarriedTo	Philip_III_of_Spain
Joseph_Goebbels	isMarriedTo	Magda_Goebbels
Magda_Goebbels	isMarriedTo	Joseph_Goebbels
Catherine_of_Medici	isMarriedTo	Henry_II_of_France
Henry_II_of_France	isMarriedTo	Catherine_of_Medici
Nicolas_Sarkozy	isMarriedTo	Cécilia_Attias
Cécilia_Attias	isMarriedTo	Nicolas_Sarkozy
Rishi_Kapoor	isMarriedTo	Neetu_Singh
Neetu_Singh	isMarriedTo	Rishi_Kapoor
Grover_Cleveland	isMarriedTo	Frances_Folsom_Cleveland_Preston
Frances_Folsom_Cleveland_Preston	isMarriedTo	Grover_Cleveland
Margaret_of_Valois	isMarriedTo	Henry_IV_of_France
Henry_IV_of_France	isMarriedTo	Margaret_of_Valois
Mitch_McConnell	isMarriedTo	Elaine_Chao
Elaine_Chao	isMarriedTo	Mitch_McConnell
Andrzej_Żuławski	isMarriedTo	Sophie_Marceau
Sophie_Marceau	isMarriedTo	Andrzej_Żuławski
Maxwell_Caulfield	isMarriedTo	Yaşar_Kemal
Yaşar_Kemal	isMarriedTo	Maxwell_Caulfield
Steven_Spielberg	isMarriedTo	Amy_Irving
Amy_Irving	isMarriedTo	Steven_Spielberg
Debrah_Farentino	isMarriedTo	Gregory_Hoblit
Gregory_Hoblit	isMarriedTo	Debrah_Farentino
Johnny_Weissmuller	isMarriedTo	Lupe_Vélez
Lupe_Vélez	isMarriedTo	Johnny_Weissmuller
Mazie_Hirono	isMarriedTo	Brian_Schatz
Brian_Schatz	isMarriedTo	Mazie_Hirono
Pier_Angeli	isMarriedTo	Vic_Damone
Vic_Damone	isMarriedTo	Pier_Angeli
Sidney_Luft	isMarriedTo	Judy_Garland
Judy_Garland	isMarriedTo	Sidney_Luft
Néstor_Kirchner	isMarriedTo	Walter_Mosley
Walter_Mosley	isMarriedTo	Néstor_Kirchner
Orson_Welles	isMarriedTo	Rita_Hayworth
Rita_Hayworth	isMarriedTo	Orson_Welles
Luc_Besson	isMarriedTo	Milla_Jovovich
Milla_Jovovich	isMarriedTo	Luc_Besson
