Saskatchewan	hasCapital	Saskatoon
Zagreb_County	hasCapital	Zagreb
France	hasCapital	Bordeaux
Puerto_Rico	hasCapital	San_Juan,_Puerto_Rico
France	hasCapital	Tours
Russian_Empire	hasCapital	Saint_Petersburg
Virginia	hasCapital	Richmond,_Virginia
France	hasCapital	Caen
Illinois	hasCapital	Springfield,_Illinois
Brazil	hasCapital	Recife
South_Africa	hasCapital	Pretoria
Cusco_Region	hasCapital	Cuzco
Santarém_District	hasCapital	Santarém_(Portugal)
France	hasCapital	Nice
Switzerland	hasCapital	Bern
Pakistan	hasCapital	Lahore
South_West_England	hasCapital	Plymouth_(England)
Brazil	hasCapital	Rio_de_Janeiro
France	hasCapital	Nantes
Tennessee	hasCapital	Nashville,_Tennessee
North_West_England	hasCapital	Manchester
Kingdom_of_England	hasCapital	London
France	hasCapital	Toulon
Province_of_Barletta-Andria-Trani	hasCapital	Trani
India	hasCapital	New_Delhi
Confederate_States_of_America	hasCapital	Richmond
Germany	hasCapital	Essen
Alabama	hasCapital	Montgomery,_Alabama
Nigeria	hasCapital	Abuja
Portugal	hasCapital	Braga
