John_Weston_(politician)	isLeaderOf	West_Vancouver
Isaias_Afwerki	isLeaderOf	Kaká
Alan_Nakanishi	isLeaderOf	Lodi,_California
Bob_Hoskins	isLeaderOf	Baytown,_Texas
Nursultan_Nazarbayev	isLeaderOf	Kazakhstan
Bruce_Stanton	isLeaderOf	Midland,_Ontario
Olaf_Scholz	isLeaderOf	Social_Democratic_Party_of_Germany
Joe_Simitian	isLeaderOf	Atherton,_California
Anthony_Cannella	isLeaderOf	Salinas,_California
Malcolm_Allen_(politician)	isLeaderOf	Thorold
Jared_Huffman	isLeaderOf	San_Rafael,_California
Jean_Fuller	isLeaderOf	Oildale,_California
James_Larkin	isLeaderOf	Chesterfield,_New_Hampshire
Rosa_Russo_Iervolino	isLeaderOf	Italian_People's_Party_(1994)
Silvio_Berlusconi	isLeaderOf	The_People_of_Freedom
Joe_Biden	isLeaderOf	Democratic_Party_(United_States)
Diane_Finley	isLeaderOf	Norfolk_County,_Ontario
Bashar_al-Assad	isLeaderOf	Syria
Hannah-Beth_Jackson	isLeaderOf	Santa_Paula,_California
Charlie_Angus	isLeaderOf	Moosonee
Jay_Aspin	isLeaderOf	North_Bay,_Ontario
Ilham_Aliyev	isLeaderOf	Azerbaijan
Giorgio_Napolitano	isLeaderOf	Italy
Greg_Rickford	isLeaderOf	Kenora
Elizabeth_II	isLeaderOf	United_Kingdom
José_Huizar	isLeaderOf	Mount_Washington,_Los_Angeles
Lisette_Lapointe	isLeaderOf	Ahuntsic-Cartierville
Tom_Berryhill	isLeaderOf	Ione,_California
Independent_(politician)	isLeaderOf	Miami_Lakes,_Florida
Khawaja_Nazimuddin	isLeaderOf	All-India_Muslim_League
Peter_Robinson_(politician)	isLeaderOf	Northern_Ireland
Carol_Hughes	isLeaderOf	Espanola,_Ontario
Carolyn_Bennett	isLeaderOf	York,_Ontario
Elizabeth_II	isLeaderOf	Bermuda
Rob_Clarke	isLeaderOf	Flin_Flon
Joe_Biden	isLeaderOf	United_States
David_Rush	isLeaderOf	Rural_Municipality_of_Frontier_No._19
Dennis_Travale	isLeaderOf	Norfolk_County,_Ontario
Lois_Wolk	isLeaderOf	Tracy,_California
Paul_Cook_(politician)	isLeaderOf	Inyo_County,_California
Cathleen_Galgiani	isLeaderOf	Stockton,_California
Elizabeth_II	isLeaderOf	Alderney
William_Conrad	isLeaderOf	Newberry,_Florida
Jean-Claude_Juncker	isLeaderOf	European_People's_Party
Jeremy_Goss	isLeaderOf	Brewer,_Maine
Alcide_De_Gasperi	isLeaderOf	Christian_Democracy_(Italy)
Xi_Jinping	isLeaderOf	Communist_Party_of_China
Mohammed_bin_Rashid_Al_Maktoum	isLeaderOf	United_Arab_Emirates
Amintore_Fanfani	isLeaderOf	Christian_Democracy_(Italy)
Peter_Cosgrove	isLeaderOf	Cocos_(Keeling)_Islands
Carol_Hughes	isLeaderOf	Thunder_Bay_District
Ann_Kobayashi	isLeaderOf	Honolulu_County,_Hawaii
Fredrik_Reinfeldt	isLeaderOf	Moderate_Party
Mustafa_Kemal_Atatürk	isLeaderOf	Republican_People's_Party_(Turkey)
Joe_Morton	isLeaderOf	Fayetteville,_Georgia
Sam_Hutchinson	isLeaderOf	Trenton,_New_Jersey
Independent_(politician)	isLeaderOf	Mansfield_District
Tony_Strickland	isLeaderOf	Montecito,_California
Barack_Obama	isLeaderOf	United_States
Chris_Martin	isLeaderOf	Montgomery,_West_Virginia
Aníbal_Cavaco_Silva	isLeaderOf	Portugal
Mark_Amodei	isLeaderOf	Tonopah,_Nevada
Greg_Rickford	isLeaderOf	Dryden,_Ontario
Tim_Scott	isLeaderOf	Carlisle,_Pennsylvania
Cathleen_Galgiani	isLeaderOf	Tracy,_California
John_Gioia	isLeaderOf	Richmond,_California
Tom_Ammiano	isLeaderOf	San_Francisco
Park_Geun-hye	isLeaderOf	South_Korea
Independent_(politician)	isLeaderOf	Kraków
Ion_Iliescu	isLeaderOf	Social_Democratic_Party_(Romania)
David_Johnston	isLeaderOf	Canada
Cathleen_Galgiani	isLeaderOf	Lodi,_California
Victor_Fedeli	isLeaderOf	North_Bay,_Ontario
Philip_II_of_Spain	isLeaderOf	Portuguese_Empire
Mark_Leno	isLeaderOf	Larkspur,_California
Kazimierz_Górski	isLeaderOf	Sosnowiec
Carlos_Menem	isLeaderOf	La_Rioja_Province,_Argentina
Peter_Weiss	isLeaderOf	Oceanside,_California
Thomas_Mulcair	isLeaderOf	Le_Plateau-Mont-Royal
Serzh_Sargsyan	isLeaderOf	Armenia
Kevin_de_León	isLeaderOf	Highland_Park,_Los_Angeles
Gary_Bikman	isLeaderOf	Cardston
Bolesław_Bierut	isLeaderOf	Polish_United_Workers'_Party
Ron_Kind	isLeaderOf	Eau_Claire,_Wisconsin
Hannah-Beth_Jackson	isLeaderOf	Solvang,_California
John_Dramani_Mahama	isLeaderOf	Ghana
Marc_Garneau	isLeaderOf	Côte-des-Neiges–Notre-Dame-de-Grâce
