South_Africa	imports	wordnet_chemical_114806838
Mauritania	imports	wordnet_food_100021265
Guinea-Bissau	imports	wordnet_food_100021265
Sri_Lanka	imports	wordnet_foodstuff_107566340
Austria	imports	wordnet_motor_vehicle_103791235
New_Zealand	imports	wordnet_plastic_114592610
Republic_of_Macedonia	imports	wordnet_car_102958343
Luxembourg	imports	wordnet_metallic_element_114625458
Norway	imports	wordnet_metallic_element_114625458
Guyana	imports	wordnet_petroleum_114980579
Brazil	imports	wordnet_machinery_103701640
United_Arab_Emirates	imports	wordnet_chemical_114806838
Latvia	imports	wordnet_vehicle_104524313
Canada	imports	wordnet_chemical_114806838
India	imports	wordnet_petroleum_114980579
Maldives	imports	wordnet_clothing_103051540
Liechtenstein	imports	wordnet_motor_vehicle_103791235
Colombia	imports	wordnet_fuel_114875077
Central_African_Republic	imports	wordnet_pharmaceutical_103920989
Yemen	imports	wordnet_chemical_114806838
Belize	imports	wordnet_tobacco_104442831
Faroe_Islands	imports	wordnet_fish_102512053
New_Zealand	imports	wordnet_electronics_106099269
Cuba	imports	wordnet_food_100021265
Haiti	imports	wordnet_food_100021265
Slovenia	imports	wordnet_food_100021265
Palestinian_territories	imports	wordnet_consumer_goods_103093574
Uzbekistan	imports	wordnet_foodstuff_107566340
Germany	imports	wordnet_machinery_103701640
Chile	imports	wordnet_natural_gas_114960090
Latvia	imports	wordnet_fuel_114875077
Niger	imports	wordnet_rice_107804323
Venezuela	imports	wordnet_car_102958343
Sweden	imports	wordnet_motor_vehicle_103791235
Norway	imports	wordnet_chemical_114806838
Netherlands	imports	wordnet_clothing_103051540
Belarus	imports	wordnet_foodstuff_107566340
Puerto_Rico	imports	wordnet_fish_102512053
Cape_Verde	imports	wordnet_foodstuff_107566340
Central_African_Republic	imports	wordnet_machinery_103701640
Azerbaijan	imports	wordnet_chemical_114806838
Botswana	imports	wordnet_machinery_103701640
El_Salvador	imports	wordnet_petroleum_114980579
Lesotho	imports	wordnet_vehicle_104524313
Djibouti	imports	wordnet_chemical_114806838
Nigeria	imports	wordnet_machinery_103701640
Germany	imports	wordnet_foodstuff_107566340
Sierra_Leone	imports	wordnet_machinery_103701640
Egypt	imports	wordnet_chemical_114806838
Panama	imports	wordnet_vehicle_104524313
Laos	imports	wordnet_consumer_goods_103093574
Zambia	imports	wordnet_machinery_103701640
Democratic_Republic_of_the_Congo	imports	wordnet_machinery_103701640
Libya	imports	wordnet_machinery_103701640
Colombia	imports	wordnet_consumer_goods_103093574
Singapore	imports	wordnet_chemical_114806838
Cyprus	imports	wordnet_consumer_goods_103093574
Suriname	imports	wordnet_cotton_114870078
Latvia	imports	wordnet_chemical_114806838
Barbados	imports	wordnet_chemical_114806838
Estonia	imports	wordnet_fabric_103309808
Sierra_Leone	imports	wordnet_food_100021265
Sudan	imports	wordnet_fabric_103309808
Pakistan	imports	wordnet_petroleum_114980579
Swaziland	imports	wordnet_chemical_114806838
Mongolia	imports	wordnet_fuel_114875077
Mozambique	imports	wordnet_machinery_103701640
Mongolia	imports	wordnet_foodstuff_107566340
Kyrgyzstan	imports	wordnet_chemical_114806838
Bhutan	imports	wordnet_fabric_103309808
Brazil	imports	wordnet_electronics_106099269
Lebanon	imports	wordnet_consumer_goods_103093574
Israel	imports	wordnet_fuel_114875077
Tunisia	imports	wordnet_fabric_103309808
Republic_of_Ireland	imports	wordnet_chemical_114806838
Botswana	imports	wordnet_foodstuff_107566340
Tunisia	imports	wordnet_chemical_114806838
Angola	imports	wordnet_food_100021265
Djibouti	imports	wordnet_food_100021265
Paraguay	imports	wordnet_consumer_goods_103093574
Mauritania	imports	wordnet_machinery_103701640
Belgium	imports	wordnet_foodstuff_107566340
