807	husband	241
603	husband	1612
1300	husband	1299
242	husband	2962
788	husband	787
2451	husband	2477
180	husband	196
1930	husband	1931
1107	husband	1112
155	husband	1354
307	husband	306
2568	husband	2590
497	husband	2628
2540	husband	2542
2611	husband	2612
1394	husband	1858
2406	husband	2410
2228	husband	2229
873	husband	1370
1903	husband	2486
1419	husband	1303
130	husband	131
865	husband	866
1932	husband	1931
1477	husband	1475
2340	husband	2339
2813	husband	2814
2359	husband	2366
1543	husband	1544
109	husband	2979
368	husband	369
2310	husband	2311
1023	husband	1444
706	husband	715
620	husband	619
83	husband	97
1246	husband	2874
689	husband	690
42	husband	43
435	husband	441
779	husband	780
1306	husband	1307
2666	husband	2668
618	husband	324
689	husband	1186
2104	husband	1428
737	husband	738
2465	husband	2490
529	husband	920
1436	husband	1435
924	husband	928
637	husband	1137
504	husband	2156
615	husband	614
2448	husband	2614
1391	husband	1392
357	husband	358
2433	husband	2432
1869	husband	2475
181	husband	197
1235	husband	1347
1609	husband	610
1835	husband	1836
1622	husband	1624
1225	husband	1596
2938	husband	2939
1207	husband	661
1301	husband	1305
2707	husband	2710
1070	husband	1074
2770	husband	2772
1919	husband	2216
1622	husband	1623
507	husband	501
768	husband	2121
1910	husband	1911
870	husband	846
1245	husband	1244
979	husband	974
31	husband	70
2166	husband	1959
2214	husband	2213
420	husband	518
1148	husband	1695
212	husband	248
164	husband	1406
836	husband	776
987	husband	1339
423	husband	549
1301	husband	1302
1254	husband	1255
298	husband	299
178	husband	194
1915	husband	1916
1585	husband	1896
280	husband	24
1248	husband	1247
864	husband	859
1776	husband	1777
2130	husband	951
2235	husband	2234
2572	husband	2592
2609	husband	2610
1553	husband	1526
1455	husband	1464
2271	husband	1327
504	husband	2157
487	husband	490
176	husband	193
1260	husband	2546
321	husband	322
2348	husband	2351
341	husband	342
2140	husband	2141
160	husband	161
471	husband	472
1739	husband	2618
1714	husband	1715
112	husband	2969
1033	husband	1032
1518	husband	1864
825	husband	822
1436	husband	2102
2749	husband	2745
991	husband	998
2553	husband	2559
20	husband	3
2458	husband	2462
37	husband	39
2934	husband	2935
1309	husband	1310
449	husband	2734
2452	husband	1892
857	husband	858
789	husband	790
2341	husband	2342
438	husband	233
564	husband	496
124	husband	238
2821	husband	2824
246	husband	517
875	husband	887
640	husband	642
676	husband	675
653	husband	1029
597	husband	598
1466	husband	1467
758	husband	736
498	husband	2625
1779	husband	1781
953	husband	952
1786	husband	1790
366	husband	367
2305	husband	2306
2658	husband	2659
2878	husband	2879
149	husband	157
565	husband	1293
637	husband	626
2774	husband	2812
21	husband	402
1278	husband	1504
1737	husband	2909
1548	husband	1549
2110	husband	2111
743	husband	752
1627	husband	1629
1291	husband	1292
2738	husband	2831
1534	husband	1535
1430	husband	1427
2584	husband	2585
2444	husband	2445
124	husband	121
2604	husband	2603
2954	husband	2955
151	husband	84
351	husband	352
2706	husband	2709
14	husband	30
1352	husband	1220
2104	husband	2336
1530	husband	1531
2695	husband	2696
2553	husband	2558
1664	husband	1669
272	husband	273
585	husband	584
323	husband	332
1499	husband	1500
1536	husband	1537
411	husband	1155
2880	husband	2881
1643	husband	1644
1533	husband	1542
286	husband	127
2348	husband	2352
