61	son	52
328	son	322
155	son	40
2360	son	2358
1489	son	1465
239	son	367
2126	son	758
2930	son	2929
748	son	739
449	son	124
967	son	966
2578	son	2575
1027	son	1613
691	son	689
42	son	1294
37	son	41
2158	son	2156
1972	son	1967
1645	son	1644
2309	son	866
1525	son	1528
493	son	350
203	son	131
618	son	616
2768	son	2737
1185	son	690
506	son	505
2002	son	2003
939	son	936
1160	son	761
898	son	587
2259	son	2260
1161	son	343
337	son	323
757	son	750
875	son	436
1529	son	1528
2747	son	2736
2754	son	2749
14	son	12
1138	son	637
109	son	108
1905	son	1906
480	son	148
1698	son	245
1408	son	457
2466	son	2464
1060	son	472
237	son	1362
109	son	106
458	son	1613
184	son	188
1936	son	1937
425	son	402
2701	son	1664
450	son	17
1236	son	1229
1248	son	2439
924	son	520
1150	son	1138
1001	son	991
2517	son	2916
1907	son	1909
417	son	2609
2516	son	2517
1704	son	514
178	son	145
1634	son	1828
2601	son	2599
2942	son	2950
478	son	147
725	son	1247
1373	son	1372
275	son	273
103	son	100
1279	son	1261
1701	son	1424
2248	son	2249
1309	son	1313
323	son	322
691	son	690
2423	son	1341
1047	son	1040
658	son	1213
506	son	500
2075	son	2499
396	son	398
2372	son	2359
251	son	250
2728	son	2725
580	son	578
44	son	42
918	son	906
1468	son	1827
552	son	254
122	son	120
1226	son	1221
512	son	653
1357	son	1356
543	son	522
244	son	33
1005	son	998
178	son	146
1044	son	1038
466	son	228
850	son	848
1830	son	1833
2466	son	2487
1625	son	1631
177	son	146
719	son	706
2431	son	2422
1996	son	1997
2998	son	2995
2009	son	2010
723	son	721
1234	son	1230
1918	son	2186
645	son	644
2561	son	2558
925	son	520
1611	son	1609
2835	son	2832
1804	son	1802
1460	son	1455
2685	son	2671
175	son	146
2470	son	2452
2454	son	2535
181	son	145
2255	son	2254
251	son	249
892	son	875
543	son	540
2576	son	2575
1130	son	1127
424	son	402
880	son	878
1185	son	689
2377	son	2372
2533	son	2458
1942	son	1940
1620	son	1622
1209	son	661
1309	son	1312
742	son	739
95	son	6
1991	son	1995
1099	son	1105
765	son	735
1352	son	2174
1437	son	1236
653	son	559
897	son	587
2447	son	1612
100	son	347
370	son	379
1519	son	1517
1950	son	1949
213	son	130
1499	son	1498
1698	son	1696
2375	son	2374
368	son	371
1300	son	1419
2551	son	417
2264	son	2262
2889	son	840
1903	son	2485
2750	son	2749
390	son	393
1161	son	761
2137	son	2138
2228	son	2227
1779	son	1787
1949	son	1948
58	son	57
1913	son	1953
227	son	225
2867	son	1252
416	son	410
2966	son	2964
2576	son	2564
2	son	140
2040	son	2037
249	son	212
160	son	149
2602	son	2600
1554	son	1526
811	son	2947
2050	son	2047
704	son	692
1576	son	1575
1903	son	1739
400	son	783
1953	son	1952
1632	son	1635
420	son	21
223	son	219
562	son	556
1484	son	2865
1040	son	1030
1306	son	1305
1335	son	1329
1518	son	1388
625	son	623
2866	son	1483
486	son	348
2123	son	758
2174	son	2172
137	son	304
2	son	139
31	son	30
88	son	34
2375	son	2372
222	son	219
1099	son	1104
2071	son	1343
2418	son	2419
1499	son	1497
1180	son	1150
1237	son	1229
680	son	678
2037	son	1993
1990	son	1768
133	son	130
1767	son	1532
452	son	450
1296	son	1295
1534	son	1533
1788	son	1786
2367	son	2366
1555	son	1553
2524	son	2525
278	son	136
521	son	420
770	son	736
478	son	477
1391	son	1380
1364	son	1371
1432	son	1479
114	son	111
180	son	145
2027	son	2028
1252	son	1467
1912	son	1921
2997	son	2995
212	son	130
2204	son	2205
1224	son	1222
2452	son	2454
440	son	2530
1394	son	1391
2499	son	2519
2415	son	765
2359	son	2358
2716	son	2526
1128	son	1124
186	son	185
1951	son	1950
448	son	121
918	son	916
606	son	604
1090	son	1086
1716	son	1717
1455	son	1454
297	son	296
2677	son	353
2108	son	2393
1739	son	2482
1914	son	1915
162	son	553
838	son	2546
2813	son	2812
2607	son	2605
32	son	14
2315	son	2310
519	son	518
892	son	890
1888	son	1582
234	son	76
773	son	1255
2038	son	2037
2387	son	2371
2867	son	1469
1061	son	471
124	son	456
2568	son	2560
768	son	735
1757	son	1533
1452	son	1752
411	son	162
129	son	10
1221	son	1236
2681	son	165
1093	son	1090
1178	son	771
600	son	1118
1107	son	1104
2124	son	758
1527	son	1530
568	son	343
2599	son	2597
1696	son	2614
965	son	960
414	son	410
205	son	2448
1316	son	1315
1241	son	1230
2355	son	2343
2706	son	1031
2933	son	2934
2946	son	2945
2630	son	463
336	son	323
727	son	726
2499	son	2498
2706	son	1037
177	son	145
2809	son	2782
1344	son	1349
1463	son	1457
1408	son	456
2494	son	2495
712	son	707
2312	son	2311
2014	son	2015
834	son	1469
711	son	706
504	son	502
2826	son	2821
1146	son	1144
1779	son	1786
1346	son	1344
2880	son	2424
438	son	96
2552	son	417
529	son	740
2126	son	736
282	son	278
90	son	88
1968	son	1966
323	son	321
894	son	1423
708	son	706
640	son	647
852	son	851
1342	son	990
773	son	1254
3006	son	3002
2211	son	2212
2125	son	758
710	son	707
339	son	332
1080	son	1070
1917	son	1915
2727	son	2725
315	son	314
597	son	458
1374	son	1372
2738	son	597
2569	son	2566
63	son	59
1050	son	1049
1424	son	587
1089	son	1073
216	son	130
1367	son	1366
366	son	396
2484	son	1742
2750	son	2745
779	son	2301
1746	son	1747
370	son	378
669	son	667
1630	son	1627
578	son	577
1816	son	2524
732	son	725
1969	son	1966
102	son	100
2648	son	2650
1334	son	1595
1294	son	1300
1690	son	652
603	son	602
1346	son	1345
1513	son	1511
1846	son	1844
283	son	278
1015	son	998
820	son	2936
2701	son	1669
1696	son	2448
423	son	21
942	son	940
943	son	293
915	son	914
20	son	412
301	son	330
1376	son	1372
984	son	988
3006	son	2999
1706	son	123
1301	son	1309
1554	son	1553
991	son	988
396	son	399
405	son	227
1992	son	1991
937	son	936
572	son	568
704	son	693
917	son	906
568	son	761
20	son	427
2369	son	2368
2203	son	2204
875	son	440
2743	son	449
1957	son	1913
1782	son	1781
2540	son	2537
2280	son	1345
643	son	640
1853	son	1851
743	son	730
1786	son	1792
2770	son	458
2181	son	2182
2159	son	504
2728	son	2529
2045	son	2039
1990	son	1929
697	son	692
116	son	65
590	son	741
1114	son	1696
2183	son	2184
1407	son	1406
1296	son	1294
1463	son	1461
2071	son	1242
421	son	21
10	son	2
2986	son	2988
164	son	152
2457	son	2459
1236	son	1230
2686	son	2671
417	son	2610
265	son	262
1424	son	894
2995	son	3007
293	son	244
700	son	692
421	son	402
1223	son	1222
2176	son	2177
2655	son	650
