828	uncle	1431
447	uncle	2743
604	uncle	13
323	uncle	1638
1458	uncle	1463
40	uncle	164
1971	uncle	1985
337	uncle	202
1237	uncle	1348
256	uncle	1031
1942	uncle	1945
874	uncle	891
2670	uncle	1566
217	uncle	135
227	uncle	2697
1177	uncle	1164
213	uncle	135
2343	uncle	848
337	uncle	217
321	uncle	1164
1666	uncle	450
425	uncle	1035
748	uncle	757
765	uncle	2123
6	uncle	15
710	uncle	704
280	uncle	285
44	uncle	2675
898	uncle	1700
416	uncle	2665
1393	uncle	1371
1666	uncle	1671
1289	uncle	1268
2230	uncle	1886
4	uncle	95
1027	uncle	456
1663	uncle	257
1568	uncle	1560
1236	uncle	1603
831	uncle	847
1235	uncle	1412
151	uncle	98
72	uncle	420
2770	uncle	1408
493	uncle	492
95	uncle	438
1281	uncle	1147
29	uncle	432
487	uncle	102
1335	uncle	1466
357	uncle	94
423	uncle	522
458	uncle	605
227	uncle	155
416	uncle	44
40	uncle	1362
993	uncle	1004
563	uncle	1029
4	uncle	72
420	uncle	1033
430	uncle	592
1027	uncle	2771
151	uncle	99
1290	uncle	1263
1005	uncle	830
924	uncle	932
151	uncle	164
1031	uncle	1040
748	uncle	718
1034	uncle	2711
466	uncle	236
1646	uncle	226
294	uncle	944
2260	uncle	2264
1265	uncle	1258
487	uncle	27
337	uncle	1617
334	uncle	209
25	uncle	238
748	uncle	713
1034	uncle	1044
2671	uncle	465
3006	uncle	806
1364	uncle	1873
2670	uncle	1563
708	uncle	702
1087	uncle	1090
2574	uncle	2593
405	uncle	476
1968	uncle	1987
10	uncle	72
430	uncle	593
446	uncle	1409
921	uncle	930
40	uncle	159
1236	uncle	2071
1234	uncle	1501
334	uncle	1617
353	uncle	152
743	uncle	708
1107	uncle	1117
37	uncle	1564
1143	uncle	1182
75	uncle	231
72	uncle	439
1514	uncle	1395
83	uncle	49
907	uncle	910
1334	uncle	2090
1663	uncle	14
1690	uncle	1679
1287	uncle	1264
1101	uncle	436
334	uncle	133
1102	uncle	1096
40	uncle	1357
83	uncle	101
83	uncle	47
903	uncle	891
1096	uncle	875
925	uncle	939
1108	uncle	1116
1625	uncle	695
1031	uncle	1039
180	uncle	52
337	uncle	215
730	uncle	765
151	uncle	96
422	uncle	1031
423	uncle	524
237	uncle	106
86	uncle	48
604	uncle	14
2125	uncle	761
1749	uncle	1276
411	uncle	44
1241	uncle	1023
1286	uncle	1271
162	uncle	652
466	uncle	233
456	uncle	2776
10	uncle	29
2855	uncle	1620
711	uncle	695
519	uncle	534
178	uncle	53
708	uncle	700
1971	uncle	1979
731	uncle	2119
31	uncle	106
1696	uncle	2
731	uncle	768
449	uncle	2527
34	uncle	244
279	uncle	33
2114	uncle	2125
422	uncle	1030
560	uncle	2654
31	uncle	291
1394	uncle	1866
712	uncle	704
1376	uncle	1369
1568	uncle	48
1041	uncle	1048
1866	uncle	1377
2672	uncle	1567
237	uncle	67
32	uncle	88
768	uncle	770
227	uncle	255
103	uncle	148
831	uncle	1431
1518	uncle	1402
1177	uncle	1165
1287	uncle	1276
150	uncle	155
558	uncle	43
828	uncle	1427
337	uncle	214
1663	uncle	2673
1108	uncle	1115
1690	uncle	657
2114	uncle	771
588	uncle	921
2889	uncle	844
708	uncle	705
1033	uncle	471
323	uncle	301
