804	father	240
1869	father	1374
1013	father	1004
802	father	801
2985	father	2993
775	father	843
1533	father	1552
991	father	1015
1405	father	1866
1533	father	1534
1930	father	1933
1329	father	1334
1236	father	1330
828	father	846
1404	father	1867
2278	father	2281
804	father	65
991	father	1005
244	father	2981
1224	father	2079
1329	father	1333
1463	father	1466
1013	father	1001
2863	father	1469
1463	father	1490
1533	father	1768
834	father	1431
1371	father	1377
1538	father	1927
107	father	320
336	father	2146
