2114	nephew	731
1399	nephew	1519
2584	nephew	2578
542	nephew	520
229	nephew	165
310	nephew	8
483	nephew	57
2560	nephew	2554
767	nephew	728
202	nephew	333
26	nephew	7
765	nephew	731
1630	nephew	2860
2574	nephew	2560
1393	nephew	1513
1411	nephew	1241
1101	nephew	1107
57	nephew	238
420	nephew	73
588	nephew	158
1334	nephew	1330
1146	nephew	1152
28	nephew	4
717	nephew	745
2	nephew	138
448	nephew	123
328	nephew	343
520	nephew	420
237	nephew	229
2028	nephew	2022
223	nephew	214
71	nephew	12
1649	nephew	299
591	nephew	28
339	nephew	330
1767	nephew	1527
31	nephew	30
2693	nephew	466
37	nephew	492
61	nephew	148
155	nephew	151
418	nephew	558
487	nephew	357
2561	nephew	2554
492	nephew	44
831	nephew	1003
95	nephew	94
1148	nephew	1140
444	nephew	441
1887	nephew	1369
1256	nephew	1273
1114	nephew	138
153	nephew	227
414	nephew	562
152	nephew	2665
1400	nephew	1860
21	nephew	8
288	nephew	280
26	nephew	3
1664	nephew	41
1426	nephew	832
31	nephew	16
757	nephew	742
2564	nephew	2554
2665	nephew	1029
1664	nephew	227
924	nephew	521
132	nephew	340
1982	nephew	1969
732	nephew	2862
456	nephew	1027
1534	nephew	1532
1057	nephew	436
764	nephew	323
2048	nephew	2038
425	nephew	74
104	nephew	12
1736	nephew	327
1329	nephew	1235
1866	nephew	1393
230	nephew	467
1488	nephew	2079
468	nephew	437
435	nephew	591
22	nephew	493
32	nephew	279
1408	nephew	2771
223	nephew	141
621	nephew	618
81	nephew	78
353	nephew	511
828	nephew	1004
1794	nephew	1982
420	nephew	72
1630	nephew	1627
423	nephew	78
1044	nephew	1030
543	nephew	523
425	nephew	72
770	nephew	2119
1048	nephew	1041
2581	nephew	2577
151	nephew	45
2720	nephew	603
921	nephew	522
1226	nephew	1502
265	nephew	136
82	nephew	76
1329	nephew	1238
1979	nephew	1972
1001	nephew	984
2702	nephew	606
2259	nephew	2260
2	nephew	2973
81	nephew	72
2671	nephew	2666
922	nephew	523
919	nephew	906
165	nephew	353
1333	nephew	1329
1683	nephew	652
2431	nephew	2420
1804	nephew	1982
521	nephew	422
29	nephew	8
563	nephew	572
600	nephew	1116
486	nephew	45
2702	nephew	1666
465	nephew	2671
1221	nephew	1235
748	nephew	731
2643	nephew	2634
86	nephew	8
844	nephew	2888
706	nephew	739
230	nephew	21
663	nephew	613
1266	nephew	1261
1691	nephew	652
155	nephew	149
165	nephew	2666
2	nephew	1696
1089	nephew	1070
1031	nephew	255
1679	nephew	1689
1329	nephew	1231
82	nephew	21
465	nephew	1663
100	nephew	357
742	nephew	590
1003	nephew	996
21	nephew	10
232	nephew	78
570	nephew	1171
2573	nephew	2561
72	nephew	428
100	nephew	493
698	nephew	711
164	nephew	405
2957	nephew	1514
1360	nephew	154
217	nephew	334
1704	nephew	2611
315	nephew	291
229	nephew	2677
2726	nephew	2528
519	nephew	423
1611	nephew	1672
591	nephew	29
18	nephew	254
1630	nephew	2861
231	nephew	73
309	nephew	1107
36	nephew	17
844	nephew	2100
2084	nephew	1335
572	nephew	1170
1338	nephew	1235
984	nephew	1342
1945	nephew	1942
834	nephew	1634
1412	nephew	1238
892	nephew	904
420	nephew	78
831	nephew	1001
722	nephew	720
212	nephew	130
405	nephew	12
2447	nephew	2527
572	nephew	1167
449	nephew	1408
653	nephew	2653
295	nephew	244
82	nephew	85
1529	nephew	1527
80	nephew	38
321	nephew	2123
845	nephew	775
36	nephew	18
1145	nephew	1152
1041	nephew	1030
1201	nephew	1158
1519	nephew	1384
1034	nephew	259
1266	nephew	1289
2155	nephew	952
2677	nephew	353
757	nephew	745
1643	nephew	2850
109	nephew	67
2701	nephew	606
1050	nephew	1043
2686	nephew	2677
2809	nephew	2780
25	nephew	357
1367	nephew	1374
1033	nephew	256
1153	nephew	1141
2115	nephew	729
2561	nephew	2551
1237	nephew	1256
1044	nephew	1035
921	nephew	523
1426	nephew	830
2252	nephew	2266
223	nephew	203
1005	nephew	984
286	nephew	1289
1102	nephew	1107
234	nephew	104
2665	nephew	413
2670	nephew	2665
1124	nephew	599
1342	nephew	1437
50	nephew	156
608	nephew	1667
742	nephew	728
212	nephew	334
2083	nephew	1333
122	nephew	7
922	nephew	524
1564	nephew	154
1563	nephew	154
411	nephew	560
2867	nephew	1468
1437	nephew	1238
1489	nephew	1334
597	nephew	580
1675	nephew	2702
2553	nephew	2611
130	nephew	329
2674	nephew	353
2237	nephew	2241
2774	nephew	597
2570	nephew	2562
1226	nephew	1501
743	nephew	734
1256	nephew	1271
2130	nephew	2420
891	nephew	903
1256	nephew	1270
57	nephew	2673
22	nephew	45
1683	nephew	1682
337	nephew	326
336	nephew	330
1261	nephew	1281
910	nephew	905
150	nephew	357
249	nephew	133
202	nephew	336
1224	nephew	1501
18	nephew	7
67	nephew	31
1254	nephew	2537
132	nephew	333
731	nephew	2861
439	nephew	2673
1426	nephew	775
439	nephew	229
44	nephew	414
216	nephew	340
425	nephew	75
229	nephew	228
708	nephew	746
703	nephew	712
932	nephew	921
455	nephew	959
34	nephew	280
558	nephew	571
40	nephew	347
153	nephew	149
924	nephew	522
461	nephew	83
1566	nephew	2672
2387	nephew	2361
249	nephew	132
1853	nephew	1389
1145	nephew	1151
831	nephew	1000
903	nephew	528
1562	nephew	1568
223	nephew	132
2415	nephew	736
2828	nephew	2823
1377	nephew	1867
1145	nephew	495
1047	nephew	1043
422	nephew	72
757	nephew	749
1867	nephew	1393
264	nephew	262
2466	nephew	1743
80	nephew	86
1153	nephew	1140
95	nephew	7
236	nephew	163
103	nephew	84
582	nephew	580
294	nephew	244
828	nephew	1002
26	nephew	4
2130	nephew	920
1489	nephew	2079
650	nephew	326
1182	nephew	1148
2722	nephew	2529
751	nephew	739
697	nephew	2857
231	nephew	405
652	nephew	558
1422	nephew	2507
1285	nephew	1367
439	nephew	72
283	nephew	278
706	nephew	529
844	nephew	831
1171	nephew	1178
216	nephew	338
55	nephew	52
609	nephew	1064
929	nephew	921
95	nephew	9
418	nephew	162
341	nephew	767
1286	nephew	1370
1794	nephew	1987
81	nephew	85
650	nephew	329
81	nephew	75
313	nephew	9
2	nephew	2974
216	nephew	334
212	nephew	335
541	nephew	524
28	nephew	3
13	nephew	7
1984	nephew	1792
588	nephew	96
1001	nephew	991
14	nephew	8
1279	nephew	1286
2045	nephew	2038
223	nephew	133
871	nephew	833
2563	nephew	2554
435	nephew	433
947	nephew	295
2855	nephew	2857
2738	nephew	2771
2826	nephew	2820
591	nephew	26
722	nephew	716
112	nephew	67
929	nephew	922
553	nephew	1168
1978	nephew	1968
480	nephew	463
122	nephew	9
231	nephew	72
1566	nephew	153
1394	nephew	1516
1225	nephew	1501
265	nephew	135
1033	nephew	422
2415	nephew	2119
26	nephew	486
1001	nephew	995
448	nephew	1408
743	nephew	729
1568	nephew	492
232	nephew	74
1792	nephew	1971
2813	nephew	2776
1217	nephew	1414
843	nephew	830
290	nephew	336
1560	nephew	155
1689	nephew	653
2123	nephew	2119
703	nephew	713
646	nephew	1158
2423	nephew	1341
1666	nephew	41
1492	nephew	1475
1736	nephew	329
14	nephew	41
919	nephew	903
603	nephew	448
843	nephew	2889
1124	nephew	2738
731	nephew	726
475	nephew	1097
1519	nephew	1388
1023	nephew	1241
562	nephew	570
37	nephew	94
553	nephew	1163
2813	nephew	2774
522	nephew	422
688	nephew	495
2110	nephew	868
1101	nephew	1106
323	nephew	321
231	nephew	77
231	nephew	78
95	nephew	3
891	nephew	475
2701	nephew	598
262	nephew	133
1945	nephew	1943
31	nephew	15
704	nephew	692
287	nephew	30
828	nephew	1000
36	nephew	14
150	nephew	44
655	nephew	1296
1180	nephew	1150
1658	nephew	1618
1357	nephew	492
1086	nephew	1070
447	nephew	124
2793	nephew	2788
44	nephew	411
31	nephew	278
874	nephew	2532
416	nephew	560
1397	nephew	1390
1671	nephew	1666
743	nephew	896
1519	nephew	1385
2793	nephew	2784
2394	nephew	848
1166	nephew	321
282	nephew	30
2727	nephew	2526
1565	nephew	154
2560	nephew	2553
432	nephew	29
83	nephew	11
478	nephew	463
232	nephew	467
2210	nephew	2211
2666	nephew	413
35	nephew	13
1221	nephew	1242
61	nephew	463
727	nephew	2862
706	nephew	732
435	nephew	2642
697	nephew	709
2774	nephew	456
1102	nephew	1110
2021	nephew	2019
2821	nephew	2776
82	nephew	74
1194	nephew	1157
439	nephew	405
1426	nephew	831
411	nephew	562
1402	nephew	1518
697	nephew	710
2716	nephew	2528
903	nephew	895
845	nephew	830
2718	nephew	2526
697	nephew	708
448	nephew	446
301	nephew	327
1330	nephew	1239
1664	nephew	1663
1490	nephew	1334
262	nephew	298
1183	nephew	690
568	nephew	343
2866	nephew	1470
353	nephew	413
2084	nephew	2079
770	nephew	768
262	nephew	218
450	nephew	606
1182	nephew	1143
