The_Walt_Disney_Company	owns	Disney's_Animal_Kingdom
National_Amusements	owns	Paramount_Pictures
Władysław_IV_Vasa	owns	Wawel_Castle
Serbia	owns	Sport_Klub
Gloria_Estefan	owns	Miami_Dolphins
Sony	owns	Sony_Online_Entertainment
Emilio_Estefan	owns	Miami_Dolphins
Tecmo_Koei	owns	Tecmo
Time_Warner	owns	Monolith_Productions
United_States	owns	Boston_Bulldogs_(soccer)
Los_Angeles_Lakers	owns	Los_Angeles_D-Fenders
National_Amusements	owns	Viacom_(original)
Toyota	owns	Nagoya_Grampus
Lakshmi_Mittal	owns	Queens_Park_Rangers_F.C.
Sony	owns	SCE_Bend_Studio
Netherlands	owns	European_Space_Agency
Puerto_Rico_Ports_Authority	owns	Luis_Muñoz_Marín_International_Airport
Airports_Authority_of_India	owns	Indira_Gandhi_International_Airport
John_I_Albert	owns	Wawel_Castle
ProSiebenSat.1_Media	owns	ZeniMax_Media
Turner_Broadcasting_System	owns	Castle_Rock_Entertainment
Lower_Saxony	owns	Volkswagen_Group
Sony	owns	SCE_San_Diego_Studio
Alaska_Department_of_Transportation_&amp;_Public_Facilities	owns	White_Mountain_Airport
Heathrow_Airport_Holdings	owns	Southampton_Airport
Electronic_Arts	owns	BioWare
Square_Enix	owns	Eidos_Interactive
Japan_Racing_Association	owns	Tokyo_Racecourse
CBS_Corporation	owns	UPN
Nissan_Motor_Company	owns	Yokohama_F._Marinos
Cyprus	owns	Paphos_International_Airport
Pensacola,_Florida	owns	Pensacola_International_Airport
Mohamed_Kallon	owns	FC_Kallon
NBCUniversal	owns	Islands_of_Adventure
Tomy	owns	Tatsunoko_Production
Square_Enix_Europe	owns	Eidos_Interactive
Pat_Bowlen	owns	Denver_Broncos
Government_of_Canada	owns	CFB_Goose_Bay
Puerto_Rico_Ports_Authority	owns	Rafael_Hernández_Airport
Electronic_Arts	owns	EA_Canada
Transport_Canada	owns	Victoria_International_Airport
Government_of_Uzbekistan	owns	Namangan_Airport
Sony	owns	Polyphony_Digital
Ubisoft	owns	Ubisoft_Blue_Byte
Nintendo	owns	Retro_Studios
Turner_Broadcasting_System	owns	Metro-Goldwyn-Mayer
Andrés_Iniesta	owns	Albacete_Balompié
Kardemir_D._Ç._Karabükspor	owns	Turkey
Sony	owns	SCE_London_Studio
The_Madison_Square_Garden_Company	owns	New_York_Rangers
Eidos_Interactive	owns	Core_Design
Microsoft	owns	Ultimate_Play_the_Game
Hitachi	owns	Kashiwa_Reysol
Bell_Canada	owns	Maple_Leaf_Sports_&_Entertainment
Tschen_La_Ling	owns	FK_AS_Trenčín
Birmingham	owns	Birmingham–Shuttlesworth_International_Airport
Abia_State	owns	Enyimba_International_F.C.
Augustus_III_of_Poland	owns	Wawel_Castle
Chicago	owns	Chicago_Midway_International_Airport
Capital_Group_Companies	owns	Amazon.com
Take-Two_Interactive	owns	Rockstar_North
SeaWorld_Entertainment	owns	Busch_Gardens_Williamsburg
Independent_business	owns	Eidos_Interactive
Rogers_Communications	owns	Toronto_Blue_Jays
Take-Two_Interactive	owns	2K_Czech
Liberty_Global	owns	Sport_Klub
Albuquerque,_New_Mexico	owns	Albuquerque_International_Sunport
Activision_Blizzard	owns	Sierra_Entertainment
Frederick_the_Great	owns	Royal_Palace,_Wrocław
