Eoghan_Harris	created	Sharpe's_Mission
Enguerrand_Quarton	created	Chantilly,_Oise
Stirling_Silliphant	created	When_Time_Ran_Out
Denis_Leary	created	Monument_Ave.
Jack_Rose_(screenwriter)	created	The_Great_Muppet_Caper
Jean_Aurenche	created	The_Clockmaker
Mario_Monicelli	created	L'armata_Brancaleone
Shankar–Ehsaan–Loy	created	Yavarum_Nalam
Otto_Binder	created	Superman_(comic_book)
Stan_Lee	created	The_Incredible_Hulk_Returns
Enzo_G._Castellari	created	High_Crime
V._V._Vinayak	created	Yogi_(2007_film)
Federico_Fellini	created	Paisan
Til_Schweiger	created	Knockin'_on_Heaven's_Door_(1997_film)
Mario_Puzo	created	The_Godfather_Saga
Bill_Condon	created	Strange_Invaders
Werner_Herzog	created	My_Best_Fiend
James_Toback	created	The_Pick-up_Artist_(film)
Ettore_Scola	created	That_Night_in_Varennes
Michael_Crichton	created	The_Terminal_Man_(film)
Christopher_Hampton	created	The_Good_Father
Charles_Wood_(playwright)	created	Sharpe's_Waterloo_(TV_programme)
Alan_Jay_Lerner	created	Brigadoon_(film)
Cyril_Hume	created	Flying_Down_to_Rio
Jim_Kouf	created	Gang_Related_(film)
Danny_Elfman	created	Pee-wee's_Big_Adventure
Graham_Greene	created	Went_the_Day_Well?
Wajahat_Mirza	created	Mother_India
John_Broome_(writer)	created	The_Flash_(comic_book)
Martyn_Burke	created	Top_Secret!
James_Norman_Hall	created	The_Hurricane_(1937_film)
Manoj_Kumar	created	Purab_Aur_Paschim
Ben_Maddow	created	The_Naked_Jungle
Otto_Harbach	created	Roberta_(1935_film)
Jeffrey_Jones	created	Beetlejuice
K._S._Ravikumar	created	Puriyaadha_Pudhir
Tom_Stoppard	created	Vatel_(film)
Piero_De_Bernardi	created	All_My_Friends_Part_2
C._Gardner_Sullivan	created	Union_Pacific_(film)
Arthur_Hoerl	created	Jungle_Menace
Pierre_Bost	created	The_Walls_of_Malapaga
Oscar_Wilde	created	The_Canterville_Ghost_(1944_film)
Piero_De_Bernardi	created	My_Friends_(film)
Lenore_Coffee	created	Street_of_Chance_(1930_film)
Ian_La_Frenais	created	Still_Crazy
Alex_Raymond	created	Flash_Gordon_Conquers_the_Universe
Robert_Mark_Kamen	created	Transporter_2
Basil_Dickey	created	The_Purple_Monster_Strikes
Gore_Vidal	created	Dimenticare_Palermo
Basil_Dickey	created	Haunted_Harbor
Everett_Greenbaum	created	Good_Neighbor_Sam
