First_Persian_invasion_of_Greece	happenedIn	Euboea
Battle_of_Cravant	happenedIn	Kingdom_of_Scotland
Battle_of_Caseros	happenedIn	Buenos_Aires
Attack_on_Broome	happenedIn	United_States
Battle_of_Varna	happenedIn	Kingdom_of_Hungary
Battle_of_Mursa_Major	happenedIn	Osijek
Italo-Turkish_War	happenedIn	North_Africa
Battle_of_Kolín	happenedIn	Kolín
Greco-Italian_War	happenedIn	Balkans
Battle_of_Nördlingen_(1634)	happenedIn	Holy_Roman_Empire
Gorlice–Tarnów_Offensive	happenedIn	Poland
Eighty_Years'_War	happenedIn	Spanish_Empire
Battle_of_Rabaul_(1942)	happenedIn	Papua_New_Guinea
United_States_Exploring_Expedition	happenedIn	Australia
Battle_of_Worringen	happenedIn	Waldeck_(state)
Siege_of_Madrid	happenedIn	Second_Spanish_Republic
Ottoman–Venetian_War_(1499–1503)	happenedIn	Ionian_Sea
Great_Turkish_War	happenedIn	Crimea
New_Guinea_campaign	happenedIn	New_Guinea
Italian_Campaign_(World_War_II)	happenedIn	Brazil
nl/Torstensonoorlog	happenedIn	Denmark-Norway
Battle_of_Landeshut_(1760)	happenedIn	Habsburg_Monarchy
Operation_Bagration	happenedIn	Kingdom_of_Hungary_(1920–46)
Battle_of_the_Lipari_Islands	happenedIn	Roman_Republic
First_Battle_of_the_Marne	happenedIn	Verdun
Fifth_Battle_of_Ypres	happenedIn	Ghent
Siege_of_Tobruk	happenedIn	Czechoslovak_government-in-exile
Battle_of_Bicocca	happenedIn	Spain
Second_Northern_War	happenedIn	Denmark–Norway
Conquest_of_Tunis_(1535)	happenedIn	Spain
South-West_Africa_Campaign	happenedIn	South_Africa
2011_England_riots	happenedIn	Glasgow
Battle_of_Jena–Auerstedt	happenedIn	Weimar
Battle_of_Bautzen	happenedIn	Kingdom_of_Prussia
Battle_of_Ramillies	happenedIn	Walloon_Brabant
How_Few_Remain	happenedIn	Utah
Jinzhou_Operation	happenedIn	Manchuria
Second_Battle_of_El_Alamein	happenedIn	Kingdom_of_Egypt
Battle_of_Okinawa	happenedIn	United_States
Battle_of_Eckmühl	happenedIn	Bavaria
Boxer_Rebellion	happenedIn	French_Third_Republic
Battle_of_Fleurus_(1794)	happenedIn	Electorate_of_Brunswick-Lüneburg
Battle_of_Keresztes	happenedIn	Hungary
October_Revolution	happenedIn	Russian_Soviet_Federative_Socialist_Republic
Battle_of_Glorieta_Pass	happenedIn	Santa_Fe_County,_New_Mexico
Polish–Swedish_War_(1626–29)	happenedIn	Poland
Battle_of_Gazala	happenedIn	Nazi_Germany
Siege_of_Lille_(1708)	happenedIn	Lille
Livonian_War	happenedIn	Sweden
East_African_Campaign_(World_War_I)	happenedIn	Southern_Rhodesia
Battle_of_Albuera	happenedIn	Duchy_of_Warsaw
Battle_of_Bicocca	happenedIn	Old_Swiss_Confederacy
Austro-Prussian_War	happenedIn	Veneto
Russo-Persian_War_(1826–28)	happenedIn	Nakhchivan_(region)
Western_Front_(World_War_II)	happenedIn	Netherlands
Battle_of_Almenar	happenedIn	Habsburg_Monarchy
Battle_of_Montaperti	happenedIn	Tuscany
Operation_Barbarossa	happenedIn	Kingdom_of_Romania
Russian_Civil_War	happenedIn	German_Empire
Battle_of_Caporetto	happenedIn	Municipality_of_Kobarid
Burgundian_Wars	happenedIn	Lorraine_(region)
Air_France_Flight_8969	happenedIn	France
Battle_of_Magersfontein	happenedIn	South_African_Republic
