Renaud_Dutreil	hasChild	Hervé_Novelli
Mario_Monti	hasChild	Emma_Bonino
Arnold_Rüütel	hasChild	Toomas_Hendrik_Ilves
Charles,_Duke_of_Vendôme	hasChild	Antoine_of_Navarre
Isabeau_of_Bavaria	hasChild	Catherine_of_Valois
Pedro_V_of_Portugal	hasChild	Luís_I_of_Portugal
Baldwin_II_of_Jerusalem	hasChild	Melisende,_Queen_of_Jerusalem
Naomi_Foner_Gyllenhaal	hasChild	Maggie_Gyllenhaal
Ehud_Olmert	hasChild	Tzipi_Livni
Louis_XIII_of_France	hasChild	Philippe_I,_Duke_of_Orléans
John_Major	hasChild	William_Hague
Siim_Kallas	hasChild	Andrus_Ansip
Charles_de_Broqueville	hasChild	Gustave_Sap
Alexandra_Feodorovna_(Charlotte_of_Prussia)	hasChild	Grand_Duke_Konstantin_Nikolayevich_of_Russia
Nicolas_Sarkozy	hasChild	François_Hollande
John_II_of_France	hasChild	Philip_the_Bold
Philip_IV_of_Spain	hasChild	John_IV_of_Portugal
Romano_Prodi	hasChild	Rosy_Bindi
Gaston,_Duke_of_Orléans	hasChild	Philippe,_Duke_of_Orléans
Eadgyth	hasChild	Adelaide_of_Italy
Barend_Biesheuvel	hasChild	Joop_den_Uyl
Fernand_Bouisson	hasChild	Édouard_Herriot
Carlo_Buonaparte	hasChild	Joseph_Bonaparte
Marie_Louise,_Duchess_of_Parma	hasChild	Charles_II,_Duke_of_Parma
Mohamed_Morsi	hasChild	Mahmoud_Ahmadinejad
Dominique_Perben	hasChild	Émile_Zuccarelli
Sergio_Osmeña	hasChild	Manuel_Roxas
Constance_of_Arles	hasChild	Adèle_of_France,_Countess_of_Flanders
Alfonso_XI_of_Castile	hasChild	Peter_of_Castile
Timothy_Geithner	hasChild	Jack_Lew
Mariana_Victoria_of_Spain	hasChild	Maria_I_of_Portugal
Patrick_Devedjian	hasChild	Xavier_Bertrand
Queen_Victoria	hasChild	Edward_VII_of_the_United_Kingdom
Jaan_Tõnisson	hasChild	Konstantin_Päts
Alexander_Dubček	hasChild	Gustáv_Husák
Augustus_III_of_Poland	hasChild	Maria_Josepha_of_Saxony,_Dauphine_of_France
Princess_Augusta_of_Bavaria	hasChild	Josephine_of_Leuchtenberg
Constantine_VIII	hasChild	Nikephoros_II_Phokas
Grand_Duke_Michael_Nikolaevich_of_Russia	hasChild	Grand_Duke_George_Mikhailovich_of_Russia_(1863–1919)
Giovanni_Gronchi	hasChild	Giovanni_Leone
Sancho_I_of_Portugal	hasChild	Berengaria_of_Portugal
Mary_of_Teck	hasChild	Edward_VIII_of_the_United_Kingdom
Alain_Juppé	hasChild	Lionel_Jospin
Charles_Albert_of_Sardinia	hasChild	Victor_Emmanuel_II_of_Italy
Lolo_Soetoro	hasChild	Barack_Obama
George_II_of_Great_Britain	hasChild	Princess_Amelia_of_Great_Britain
Eleanor_of_Alburquerque	hasChild	John_II_of_Aragon
Antonia_Minor	hasChild	Germanicus
Maria_Feodorovna_(Dagmar_of_Denmark)	hasChild	Grand_Duke_Michael_Alexandrovich_of_Russia
Henry_I_the_Bearded	hasChild	Mieszko_IV_Tanglefoot
Goh_Chok_Tong	hasChild	Lee_Hsien_Loong
Sigrid_the_Haughty	hasChild	Estrid_Svendsdatter
Casimir_IV_Jagiellon	hasChild	Alexander_Jagiellon
Gustáv_Husák	hasChild	Václav_Havel
Philip_III_of_Spain	hasChild	Philip_IV_of_Spain
Tyrone_Power	hasChild	Romina_Power
Gary_Busey	hasChild	Jake_Busey
Rudolf_I_of_Germany	hasChild	Judith_of_Habsburg
Elena_of_Montenegro	hasChild	Giovanna_of_Italy
Lauritz_Lauritzen	hasChild	Horst_Ehmke
Gratian	hasChild	Valentinian_I
Sigrid_the_Haughty	hasChild	Emma_of_Normandy
Wilfried_Martens	hasChild	Mark_Eyskens
Abraham_Lincoln	hasChild	Robert_Todd_Lincoln
Bolesław_III_Wrymouth	hasChild	Mieszko_III_the_Old
Martin_Malvy	hasChild	Nicolas_Sarkozy
Ferdinand_Marcos	hasChild	Corazon_Aquino
Seiji_Maehara	hasChild	Ichirō_Ozawa
John_of_Bohemia	hasChild	Wenceslaus_I,_Duke_of_Luxembourg
Adelaide-Blanche_of_Anjou	hasChild	Constance_of_Arles
