719	brother	708
1226	brother	1225
712	brother	693
1353	brother	1353
10	brother	6
2518	brother	2518
2396	brother	2398
439	brother	231
487	brother	487
743	brother	748
1382	brother	1388
1341	brother	751
2578	brother	2579
1014	brother	1004
1138	brother	1158
857	brother	2349
234	brother	232
570	brother	572
130	brother	335
2522	brother	2523
1001	brother	1001
1289	brother	1283
222	brother	223
418	brother	511
1471	brother	1471
412	brother	411
416	brother	653
869	brother	2314
1279	brother	1276
217	brother	202
1754	brother	1753
212	brother	141
1162	brother	1161
1286	brother	1289
2569	brother	2569
75	brother	74
141	brother	204
1799	brother	1808
2872	brother	2869
152	brother	40
1567	brother	1567
103	brother	102
1234	brother	1241
732	brother	728
492	brother	1572
212	brother	202
432	brother	591
568	brother	1162
712	brother	711
1208	brother	1210
1154	brother	1156
1183	brother	1184
259	brother	256
293	brother	295
9	brother	8
570	brother	570
431	brother	591
1231	brother	1236
492	brother	1571
1040	brother	1041
1383	brother	1387
1543	brother	1753
2871	brother	2869
339	brother	340
1114	brother	1697
213	brother	204
18	brother	17
431	brother	431
1767	brother	1756
834	brother	2868
1664	brother	2697
236	brother	66
416	brother	411
1031	brother	1031
850	brother	847
1160	brother	1167
202	brother	202
2533	brother	2533
875	brother	875
1034	brother	1034
2750	brother	2754
732	brother	730
213	brother	203
1237	brother	1236
423	brother	426
1792	brother	1982
1784	brother	1784
421	brother	425
1334	brother	1465
1704	brother	2553
2501	brother	2502
13	brother	17
1634	brother	1634
1563	brother	1565
1646	brother	299
176	brother	51
1551	brother	1768
2040	brother	2040
149	brother	152
72	brother	78
766	brother	2115
1201	brother	1198
1767	brother	1761
765	brother	765
1946	brother	1946
712	brother	720
1984	brother	1984
522	brother	523
75	brother	76
1269	brother	1275
1242	brother	1238
1197	brother	1195
411	brother	413
417	brother	417
1534	brother	1753
153	brother	156
1324	brother	1325
1683	brother	1683
2375	brother	2379
2029	brother	2030
529	brother	730
1513	brother	1514
1170	brother	1162
1562	brother	1567
770	brother	2125
743	brother	751
2083	brother	2086
2464	brother	1743
1367	brother	1367
86	brother	39
1266	brother	1268
2040	brother	2039
1678	brother	1679
73	brother	405
2315	brother	869
852	brother	845
35	brother	34
229	brother	152
1269	brother	1264
275	brother	275
72	brother	77
1767	brother	1757
2312	brother	2314
710	brother	713
1265	brother	1270
1279	brother	1272
2552	brother	2553
132	brother	204
992	brother	995
