1139	aunt	1151
11	aunt	28
7	aunt	74
1288	aunt	2234
2858	aunt	2855
2562	aunt	2568
895	aunt	904
2100	aunt	844
241	aunt	116
441	aunt	609
1262	aunt	1272
734	aunt	742
729	aunt	767
739	aunt	747
1262	aunt	1265
495	aunt	1146
1370	aunt	1888
467	aunt	148
8	aunt	123
163	aunt	234
85	aunt	82
714	aunt	704
11	aunt	311
535	aunt	930
1283	aunt	1270
2858	aunt	695
1258	aunt	1240
1387	aunt	2224
1288	aunt	1271
8	aunt	13
258	aunt	1031
254	aunt	552
11	aunt	83
1238	aunt	2072
78	aunt	424
12	aunt	466
1035	aunt	1042
2858	aunt	696
528	aunt	921
1986	aunt	1808
1072	aunt	1081
1369	aunt	1289
2224	aunt	1867
1151	aunt	688
995	aunt	986
1002	aunt	831
1672	aunt	1062
5	aunt	21
2224	aunt	1866
1064	aunt	1062
85	aunt	46
1516	aunt	2228
340	aunt	217
499	aunt	83
12	aunt	155
726	aunt	732
523	aunt	922
15	aunt	36
559	aunt	418
2887	aunt	847
1392	aunt	1394
2745	aunt	2761
99	aunt	436
771	aunt	343
729	aunt	765
238	aunt	500
2862	aunt	734
1059	aunt	2743
204	aunt	144
1369	aunt	1887
656	aunt	24
76	aunt	232
2673	aunt	476
1165	aunt	571
154	aunt	1566
906	aunt	892
138	aunt	1699
2554	aunt	2561
1258	aunt	1233
2780	aunt	2787
1378	aunt	1873
575	aunt	2655
2526	aunt	2720
254	aunt	14
98	aunt	438
1024	aunt	988
745	aunt	708
2635	aunt	591
2888	aunt	871
335	aunt	202
1860	aunt	1402
1200	aunt	690
254	aunt	255
1387	aunt	1397
832	aunt	850
467	aunt	66
1059	aunt	2740
1275	aunt	1256
15	aunt	35
747	aunt	708
5	aunt	13
101	aunt	463
595	aunt	305
2862	aunt	732
74	aunt	82
41	aunt	255
747	aunt	716
1795	aunt	1788
749	aunt	709
728	aunt	767
1169	aunt	572
8	aunt	16
84	aunt	81
2673	aunt	463
476	aunt	61
1119	aunt	1183
2117	aunt	770
340	aunt	213
1220	aunt	1353
7	aunt	311
210	aunt	136
1156	aunt	646
1155	aunt	1198
1198	aunt	1440
147	aunt	480
2913	aunt	748
11	aunt	29
326	aunt	339
2964	aunt	2966
5	aunt	96
1204	aunt	1209
2857	aunt	704
215	aunt	262
495	aunt	688
12	aunt	17
1232	aunt	1221
776	aunt	843
729	aunt	745
97	aunt	438
2697	aunt	2701
8	aunt	83
734	aunt	2119
3	aunt	21
2785	aunt	2792
65	aunt	116
1516	aunt	1394
896	aunt	745
1257	aunt	1235
1284	aunt	1268
1667	aunt	1671
2528	aunt	2714
830	aunt	852
2788	aunt	2796
2857	aunt	705
1139	aunt	1153
524	aunt	922
1369	aunt	1285
254	aunt	18
3	aunt	73
1911	aunt	1961
1288	aunt	1497
2116	aunt	770
1284	aunt	1276
174	aunt	52
2654	aunt	353
491	aunt	156
1119	aunt	1185
11	aunt	312
299	aunt	300
575	aunt	565
1618	aunt	1660
451	aunt	1124
330	aunt	334
2862	aunt	729
905	aunt	919
163	aunt	236
343	aunt	325
906	aunt	911
1157	aunt	1196
1653	aunt	1655
7	aunt	79
1238	aunt	2294
2784	aunt	2795
326	aunt	1640
11	aunt	97
451	aunt	452
1483	aunt	79
1681	aunt	1692
106	aunt	320
2562	aunt	2569
3	aunt	123
728	aunt	2115
3	aunt	121
2503	aunt	2537
2417	aunt	2420
1029	aunt	2666
1288	aunt	1272
84	aunt	103
896	aunt	2915
346	aunt	1650
1766	aunt	1515
906	aunt	910
154	aunt	50
1233	aunt	2072
8	aunt	77
2748	aunt	2751
528	aunt	899
163	aunt	476
734	aunt	736
1199	aunt	1440
1257	aunt	1240
535	aunt	939
693	aunt	703
1035	aunt	1041
136	aunt	265
340	aunt	210
5	aunt	17
340	aunt	216
829	aunt	1427
356	aunt	306
1639	aunt	1618
8	aunt	26
1157	aunt	1197
1276	aunt	1258
728	aunt	2117
1370	aunt	1284
1681	aunt	1689
1653	aunt	1659
2858	aunt	702
74	aunt	232
135	aunt	278
7	aunt	310
254	aunt	1665
959	aunt	965
