Eleanor_of_Alburquerque	child	John_II_of_Aragon
Fulk_King_of_Jerusalem	child	Matilda_of_Anjou
Mary_of_Hungary_Queen_of_Naples	child	Robert_King_of_Naples
James_I_of_Scotland	child	Eleanor_of_Scotland
Francis_I_Holy_Roman_Emperor	child	Maria_Carolina_of_Austria
Louis_I_Duke_of_Orl_ans	child	John_Count_of_Angoul_me
Leopold_II_Holy_Roman_Emperor	child	Archduke_Rudolf_of_Austria
Beatriz_of_Portugal_Duchess_of_Viseu	child	Isabel_of_Viseu
Henry_the_Fowler	child	Bruno_the_Great
Charles_Emmanuel_I_Duke_of_Savoy	child	Thomas_Francis_Prince_of_Carignano
Maria_of_Austria_Holy_Roman_Empress	child	Anna_of_Austria_Queen_of_Spain
Ferdinand_I_of_Aragon	child	Eleanor_of_Aragon_Queen_of_Portugal
Jacquetta_of_Luxembourg	child	Anthony_Woodville_2nd_Earl_Rivers
Eleanor_of_England_Queen_of_Castile	child	Blanche_of_Castile
Margaret_of_Provence	child	Blanche_of_France_Infanta_of_Castile
Afonso_III_of_Portugal	child	Sancha_of_Portugal_born_1264
Christine_of_Saxony	child	Anna_of_Hesse
Eleanor_of_Aragon_Queen_of_Portugal	child	Eleanor_of_Portugal_Holy_Roman_Empress
Fulk_King_of_Jerusalem	child	Elias_II_Count_of_Maine
John_of_Bohemia	child	Bonne_of_Luxembourg
Sancho_IV_of_Castile	child	Peter_of_Castile_Lord_of_Cameros
Charlotte_of_Mecklenburg_Strelitz	child	George_IV
Maria_Anna_of_Bavaria_born_1551	child	Archduchess_Maria_Maddalena_of_Austria
Frederick_Prince_of_Wales	child	George_III
Anne_Marie_d_Orl_ans	child	Marie_Ad_la_de_of_Savoy
Landgravine_Elisabeth_Amalie_of_Hesse_Darmstadt	child	Countess_Palatine_Hedwig_Elisabeth_of_Neuburg
Rudolf_I_of_Germany	child	Hedwig_of_Habsburg
Adelaide_of_Tours	child	Hugh_the_Abbot
Ferdinand_I_of_the_Two_Sicilies	child	Princess_Maria_Isabella_of_Naples_and_Sicily
George_III	child	Prince_Octavius_of_Great_Britain
Ferdinand_Karl_Archduke_of_Austria_Este	child	Archduke_Ferdinand_Karl_Joseph_of_Austria_Este
George_II_of_Great_Britain	child	Prince_George_William_of_Great_Britain
Alfred_the_Great	child	_thelweard_son_of_Alfred
Edward_King_of_Portugal	child	Eleanor_of_Portugal_Holy_Roman_Empress
Robert_II_of_Scotland	child	Robert_Stewart_Duke_of_Albany
Maria_Carolina_of_Austria	child	Prince_Alberto_of_Naples_and_Sicily
Louis_Dauphin_of_France_son_of_Louis_XV	child	Louis_XVI
Maria_Amalia_of_Naples_and_Sicily	child	Princess_Cl_mentine_of_Orl_ans
Louis_IX_of_France	child	Louis_of_France_1244_1260
Geoffrey_Plantagenet_Count_of_Anjou	child	William_FitzEmpress
John_I_of_Portugal	child	John_Constable_of_Portugal
Adelaide_of_Tours	child	Robert_I_of_France
Fran_oise_Marie_de_Bourbon	child	Louise__lisabeth_d_Orl_ans
Elizabeth_Woodville	child	Catherine_of_York
John_King_of_England	child	Henry_III_of_England
Margaret_of_Foix	child	Francis_II_Duke_of_Brittany
Edward_the_Elder	child	_thelstan
Charles_Martel	child	Carloman_mayor_of_the_palace
Eleanor_of_Aquitaine	child	Marie_of_France_Countess_of_Champagne
Maximilian_II_Holy_Roman_Emperor	child	Rudolf_II_Holy_Roman_Emperor
Catherine_de_Medici	child	Elisabeth_of_Valois
Charles_VII_of_France	child	Marie_de_Valois
Francis_I_of_France	child	Madeleine_of_Valois
Robert_II_Duke_of_Burgundy	child	Louis_of_Burgundy
Anna_Maria_of_Mecklenburg_Schwerin	child	Heinrich_of_Saxe_Weissenfels_Count_of_Barby
Prince_Philippe_Count_of_Paris	child	Prince_Ferdinand_Duke_of_Montpensier
Maria_of_Aragon_Queen_of_Portugal	child	Cardinal_Infante_Afonso_of_Portugal
Charlotte_of_Bourbon_Queen_of_Cyprus	child	John_II_of_Cyprus
Princess_Augusta_of_Saxe_Gotha	child	Princess_Elizabeth_of_Great_Britain
Hemma	child	Louis_the_Younger
Henrietta_of_England	child	Marie_Louise_d_Orl_ans
Louis_IX_of_France	child	Peter_I_Count_of_Alen_on
James_I_of_Aragon	child	Isabella_of_Aragon_Queen_of_France
Mary_of_Burgundy_Duchess_of_Cleves	child	Margaret_of_Cleves_Duchess_of_Bavaria_Munich
